request_id,customer_id,region_id,request_type,priority,channel,status,created_at,closed_at,resolution_hours,crew_id,satisfaction_score,repeat_contact,estimated_cost
15376,998,5,Billing,High,Mobile App,Closed,2025-06-13 05:07:00,2025-06-14 23:07:00,42.0,,5.0,0,195.4
15377,4604,8,Streetlight,High,Phone,Closed,2024-10-13 03:52:00,2024-10-14 12:52:00,33.0,124.0,4.0,0,403.48
15378,2343,3,Meter,Medium,Field Report,In Progress,2024-02-03 00:41:00,,,54.0,,0,445.5
15379,4025,5,Line Repair,Low,Web,Closed,2026-01-24 14:21:00,2026-01-26 07:21:00,41.0,120.0,5.0,0,472.88
15380,2483,1,Inspection,Low,Mobile App,Pending,2025-08-14 00:44:00,,,29.0,,0,355.2
15381,1461,7,Streetlight,Medium,Phone,Open,2024-08-20 00:26:00,,,151.0,,0,333.94
15382,783,6,Outage,Low,Phone,Closed,2024-02-09 00:54:00,2024-02-09 17:54:00,17.0,76.0,4.0,1,144.85
15383,4376,4,Outage,Medium,Field Report,Closed,2024-05-18 23:02:00,2024-05-19 13:02:00,14.0,97.0,3.0,0,287.08
15384,975,7,Vegetation,Low,Phone,Closed,2025-10-26 11:47:00,2025-11-02 00:47:00,157.0,54.0,5.0,1,455.77
15385,2876,7,Outage,Medium,Phone,In Progress,2025-06-19 12:30:00,,,79.0,,0,376.64
15386,1879,2,Billing,Medium,Phone,Closed,2024-06-18 06:12:00,2024-06-20 07:12:00,49.0,,5.0,0,252.87
15387,2033,3,Vegetation,Low,Phone,In Progress,2024-11-05 06:24:00,,,176.0,,0,351.43
15388,2153,3,Streetlight,Medium,Field Report,Closed,2025-01-01 17:31:00,2025-01-04 23:31:00,78.0,84.0,4.0,0,507.11
15389,2191,2,Billing,High,Field Report,Closed,2025-12-15 18:36:00,2025-12-17 02:36:00,32.0,,4.0,0,23.4
15390,975,7,Line Repair,Low,Phone,Closed,2024-10-28 21:35:00,2024-10-30 02:35:00,29.0,134.0,2.0,0,327.7
15391,1726,8,Streetlight,Low,Mobile App,Closed,2025-12-14 14:34:00,2025-12-21 01:34:00,155.0,156.0,3.0,1,204.35
15392,1519,2,Outage,High,Mobile App,Closed,2024-07-16 20:28:00,2024-07-17 09:28:00,13.0,128.0,5.0,0,227.99
15393,741,3,Line Repair,Low,Web,Open,2025-12-17 22:14:00,,,167.0,,1,388.92
15394,643,3,Line Repair,Medium,Phone,Closed,2025-04-07 23:34:00,2025-04-09 03:34:00,28.0,36.0,3.0,0,484.02
15395,1077,2,Billing,Medium,Mobile App,Closed,2025-04-14 04:40:00,2025-04-16 05:40:00,49.0,,4.0,0,163.41
15396,1809,8,Inspection,Low,Web,Closed,2025-02-06 11:15:00,2025-02-09 20:15:00,81.0,177.0,3.0,0,361.86
15397,3532,3,Meter,High,Field Report,Closed,2024-12-16 04:13:00,2024-12-17 01:13:00,21.0,104.0,3.0,0,461.65
15398,517,3,Line Repair,Critical,Phone,Closed,2024-05-30 13:53:00,2024-05-31 07:53:00,18.0,142.0,3.0,1,367.77
15399,5853,8,Line Repair,Low,Field Report,In Progress,2025-10-04 09:05:00,,,21.0,,0,555.96
15400,3294,3,Meter,Medium,Field Report,Closed,2025-06-02 21:18:00,2025-06-04 17:18:00,44.0,140.0,5.0,0,456.36
15401,901,2,Outage,High,Phone,Open,2025-09-09 23:24:00,,,108.0,,0,333.23
15402,4263,6,Vegetation,Medium,Web,Escalated,2026-02-26 22:22:00,,,71.0,,1,420.01
15403,3043,8,Line Repair,Critical,Web,Escalated,2025-01-19 18:38:00,,,150.0,,0,284.82
15404,4462,2,Inspection,Low,Web,Closed,2026-01-21 01:14:00,2026-01-24 10:14:00,81.0,132.0,5.0,0,482.61
15405,1719,4,Inspection,Critical,Phone,Closed,2025-09-09 00:54:00,2025-09-11 11:54:00,59.0,82.0,3.0,0,362.62
15406,1762,2,Meter,Medium,Web,Closed,2024-02-05 06:21:00,2024-02-06 16:21:00,34.0,156.0,4.0,0,433.69
15407,5260,4,Meter,Low,Mobile App,Closed,2026-02-16 22:45:00,2026-02-19 03:45:00,53.0,147.0,5.0,0,303.53
15408,1435,5,Outage,Medium,Phone,Closed,2024-09-07 02:24:00,2024-09-07 18:24:00,16.0,77.0,4.0,0,184.65
15409,1062,4,Vegetation,Low,Mobile App,Closed,2025-04-06 13:42:00,2025-04-09 09:42:00,68.0,171.0,4.0,0,522.93
15410,3554,8,Line Repair,Low,Web,Closed,2026-01-05 00:36:00,2026-01-05 23:36:00,23.0,78.0,4.0,0,394.07
15411,5570,5,Streetlight,High,Field Report,Closed,2025-01-16 12:59:00,2025-01-17 21:59:00,33.0,157.0,4.0,0,356.49
15412,4307,1,Inspection,Low,Mobile App,Closed,2024-01-29 19:50:00,2024-02-01 21:50:00,74.0,22.0,3.0,1,291.48
15413,4573,6,Outage,High,Phone,Closed,2025-02-14 01:53:00,2025-02-14 10:53:00,9.0,116.0,5.0,0,470.26
15414,4392,8,Inspection,High,Mobile App,Closed,2024-03-05 06:20:00,2024-03-08 19:20:00,85.0,94.0,3.0,0,282.91
15415,5578,3,Line Repair,Low,Mobile App,Open,2025-04-28 14:28:00,,,6.0,,0,336.31
15416,5792,2,Line Repair,Medium,Mobile App,Closed,2024-03-31 19:32:00,2024-04-01 10:32:00,15.0,78.0,4.0,0,271.5
15417,5356,4,Line Repair,High,Web,Closed,2024-05-28 12:26:00,2024-05-29 07:26:00,19.0,97.0,3.0,0,260.22
15418,5987,7,Billing,Medium,Mobile App,Closed,2024-12-02 15:42:00,2024-12-05 08:42:00,65.0,,5.0,0,99.74
15419,1904,3,Line Repair,Medium,Web,Open,2024-12-19 23:46:00,,,2.0,,0,421.71
15420,3169,8,Billing,Low,Field Report,Pending,2026-01-31 11:57:00,,,,,0,185.96
15421,4947,4,Outage,Medium,Field Report,Escalated,2024-03-26 02:29:00,,,120.0,,0,355.57
15422,1743,5,Line Repair,Medium,Web,Closed,2025-08-24 18:53:00,2025-08-26 09:53:00,39.0,166.0,5.0,0,337.16
15423,5827,1,Outage,Medium,Phone,Closed,2025-10-28 05:01:00,2025-10-28 12:01:00,7.0,52.0,4.0,0,387.36
15424,4800,8,Streetlight,Critical,Phone,Closed,2024-10-03 09:32:00,2024-10-03 22:32:00,13.0,119.0,4.0,0,457.75
15425,534,4,Vegetation,Low,Web,Closed,2025-04-22 00:42:00,2025-04-28 02:42:00,146.0,50.0,2.0,0,230.06
15426,2347,3,Streetlight,Low,Field Report,In Progress,2024-01-27 03:11:00,,,152.0,,1,456.16
15427,162,8,Meter,Critical,Web,Closed,2025-10-02 09:09:00,2025-10-02 20:09:00,11.0,27.0,3.0,0,237.54
15428,2321,2,Outage,Medium,Phone,Closed,2024-02-28 12:14:00,2024-02-29 02:14:00,14.0,174.0,5.0,0,522.19
15429,2006,6,Line Repair,Medium,Web,Closed,2024-12-09 19:57:00,2024-12-10 03:57:00,8.0,30.0,4.0,0,272.87
15430,4338,8,Meter,Low,Mobile App,Closed,2024-04-23 18:53:00,2024-04-26 08:53:00,62.0,18.0,3.0,0,300.88
15431,2528,4,Inspection,Medium,Web,Closed,2025-06-28 11:58:00,2025-06-30 06:58:00,43.0,100.0,4.0,1,303.66
15432,3160,4,Line Repair,High,Web,Closed,2025-03-22 13:58:00,2025-03-23 00:58:00,11.0,44.0,4.0,0,497.83
15433,4601,4,Line Repair,Low,Phone,Closed,2024-11-21 04:06:00,2024-11-24 02:06:00,70.0,47.0,4.0,0,342.03
15434,3043,8,Meter,Medium,Field Report,Closed,2026-01-13 20:07:00,2026-01-16 23:07:00,75.0,8.0,5.0,0,429.36
15435,4288,8,Meter,Medium,Web,Closed,2026-01-20 00:00:00,2026-01-20 20:00:00,20.0,126.0,5.0,0,382.24
15436,1090,1,Line Repair,,Mobile App,Open,2025-08-24 11:53:00,,,147.0,,0,289.53
15437,4202,8,Line Repair,Medium,Field Report,Closed,2024-05-13 05:18:00,2024-05-14 08:18:00,27.0,150.0,2.0,0,338.71
15438,5679,2,Line Repair,Medium,Phone,Open,2024-06-24 07:02:00,,,51.0,,0,281.88
15439,4636,5,Vegetation,Low,Phone,Pending,2025-05-25 16:34:00,,,142.0,,0,216.85
15440,4410,7,Line Repair,High,Phone,Closed,2024-01-23 16:35:00,2024-01-24 13:35:00,21.0,108.0,2.0,0,365.24
15441,3887,6,Outage,Medium,Phone,Closed,2024-11-05 08:46:00,2024-11-05 14:46:00,6.0,173.0,5.0,0,352.04
15442,3944,2,Outage,Critical,Web,Closed,2026-02-03 12:29:00,2026-02-03 13:29:00,1.0,118.0,4.0,0,251.67
15443,4130,3,Line Repair,Medium,Mobile App,Open,2025-05-03 13:06:00,,,85.0,,0,405.6
15444,4295,1,Outage,Low,Field Report,Closed,2024-10-07 22:17:00,2024-10-09 03:17:00,29.0,146.0,4.0,0,423.72
15445,2422,6,Vegetation,High,Field Report,Closed,2024-07-09 17:43:00,2024-07-11 20:43:00,51.0,134.0,4.0,0,445.92
15446,963,2,Outage,High,Phone,Closed,2026-02-02 11:55:00,2026-02-02 15:55:00,4.0,128.0,4.0,1,298.83
15447,2269,7,Billing,Medium,Field Report,Closed,2025-12-01 02:56:00,2025-12-04 05:56:00,75.0,,3.0,0,83.21
15448,401,1,Outage,High,Web,Closed,2025-08-05 02:05:00,2025-08-05 09:05:00,7.0,51.0,5.0,0,302.07
15449,71,8,Outage,Medium,Web,Closed,2025-08-23 05:41:00,2025-08-23 14:41:00,9.0,51.0,3.0,0,261.53
15450,4450,8,Billing,Low,Field Report,Closed,2024-08-09 09:36:00,2024-08-13 06:36:00,93.0,,4.0,0,124.33
15451,3776,7,Streetlight,Medium,Web,Escalated,2025-05-03 12:21:00,,,84.0,,0,199.49
15452,1162,3,Meter,Medium,Web,Closed,2026-01-08 11:36:00,2026-01-12 17:36:00,102.0,100.0,5.0,0,320.68
15453,3440,7,Meter,Medium,Field Report,In Progress,2025-05-10 10:13:00,,,16.0,,0,288.54
15454,4784,8,Outage,Medium,Phone,Closed,2024-10-12 03:38:00,2024-10-12 16:38:00,13.0,41.0,5.0,0,291.83
15455,981,5,Vegetation,Low,Web,In Progress,2025-03-30 12:55:00,,,135.0,,0,281.89
15456,4424,6,Billing,Medium,Phone,Closed,2025-10-11 17:55:00,2025-10-13 05:55:00,36.0,,4.0,0,21.46
15457,1142,4,Line Repair,Low,Web,Closed,2025-02-06 21:37:00,2025-02-07 21:37:00,24.0,123.0,4.0,0,313.72
15458,1468,6,Outage,Medium,Field Report,Closed,2024-01-02 18:53:00,2024-01-02 21:53:00,3.0,84.0,4.0,0,345.75
15459,992,6,Streetlight,Medium,Web,Closed,2024-05-01 22:14:00,2024-05-07 04:14:00,126.0,93.0,4.0,0,434.2
15460,2495,7,Line Repair,Critical,Mobile App,Closed,2024-11-30 19:51:00,2024-12-01 00:51:00,5.0,68.0,5.0,0,264.99
15461,5964,8,Vegetation,Low,Web,Closed,2025-02-22 17:25:00,2025-02-28 19:25:00,146.0,20.0,5.0,0,412.42
15462,3376,2,Meter,Low,Web,In Progress,2024-01-12 10:18:00,,,25.0,,0,297.41
15463,3814,2,Meter,Low,Mobile App,Closed,2025-05-16 06:11:00,2025-05-20 20:11:00,110.0,18.0,5.0,0,354.45
15464,4215,8,Inspection,Medium,Field Report,Closed,2025-01-06 06:40:00,2025-01-12 21:40:00,159.0,132.0,4.0,0,352.01
15465,5846,3,Meter,Medium,Web,Closed,2025-06-30 01:24:00,2025-07-01 12:24:00,35.0,55.0,3.0,1,418.54
15466,5836,3,Vegetation,Medium,Mobile App,Closed,2025-10-25 04:59:00,2025-10-29 02:59:00,94.0,58.0,4.0,0,508.63
15467,4860,3,Inspection,Medium,Web,Closed,2025-09-14 23:55:00,2025-09-17 00:55:00,49.0,108.0,3.0,1,521.2
15468,1408,4,Vegetation,Medium,Field Report,Closed,2025-11-16 00:01:00,2025-11-21 02:01:00,122.0,36.0,5.0,0,319.45
15469,2708,1,Vegetation,Medium,Field Report,Closed,2025-04-12 17:36:00,2025-04-16 11:36:00,90.0,146.0,3.0,0,329.74
15470,414,6,Meter,Low,Field Report,In Progress,2025-07-12 08:37:00,,,46.0,,0,373.57
15471,227,5,Inspection,Medium,Field Report,Closed,2025-06-12 00:30:00,2025-06-16 09:30:00,105.0,30.0,3.0,0,415.24
15472,2367,8,Meter,Low,Mobile App,In Progress,2025-09-07 01:58:00,,,69.0,,0,411.55
15473,4434,7,Outage,Medium,Mobile App,Closed,2025-03-10 08:46:00,2025-03-10 17:46:00,9.0,126.0,5.0,0,287.38
15474,2620,7,Meter,Medium,Mobile App,Escalated,2024-01-31 13:22:00,,,14.0,,1,219.15
15475,1627,1,Billing,Medium,Web,Closed,2025-04-27 11:59:00,2025-04-29 04:59:00,41.0,,3.0,0,259.53
15476,252,5,Billing,Low,Mobile App,Closed,2024-03-09 21:59:00,2024-03-13 00:59:00,75.0,,5.0,0,190.84
15477,4216,5,Billing,Medium,Phone,Closed,2025-10-21 05:30:00,2025-10-23 12:30:00,55.0,,5.0,0,383.49
15478,574,6,Line Repair,Critical,Web,Closed,2024-07-01 17:49:00,2024-07-02 04:49:00,11.0,15.0,3.0,0,478.97
15479,1231,4,Outage,Low,Web,Closed,2025-12-05 02:23:00,2025-12-05 08:23:00,6.0,46.0,5.0,1,119.95
15480,2846,3,Line Repair,Low,Mobile App,Closed,2025-01-29 19:32:00,2025-01-30 16:32:00,21.0,52.0,5.0,0,384.67
15481,12,2,Inspection,Medium,Mobile App,Closed,2024-05-10 00:20:00,2024-05-11 11:20:00,35.0,115.0,4.0,0,384.71
15482,1726,8,Inspection,,Field Report,Closed,2024-12-21 06:39:00,2024-12-23 11:39:00,53.0,77.0,4.0,0,426.96
15483,5100,1,Meter,Low,Field Report,Escalated,2024-10-16 05:17:00,,,117.0,,0,336.12
15484,2871,2,Billing,High,Field Report,Closed,2024-04-20 22:51:00,2024-04-24 03:51:00,77.0,,4.0,0,75.92
15485,3239,8,Billing,Critical,Phone,Closed,2024-05-27 22:02:00,2024-05-29 09:02:00,35.0,,5.0,0,64.19
15486,1068,1,Line Repair,High,Field Report,Escalated,2024-12-15 06:21:00,,,177.0,,0,508.79
15487,617,8,Billing,High,Phone,Closed,2026-01-18 20:49:00,2026-01-20 09:49:00,37.0,,4.0,1,97.3
15488,5169,6,Billing,Critical,Web,In Progress,2024-12-28 04:02:00,,,,,0,312.98
15489,1919,3,Line Repair,Critical,Mobile App,Closed,2024-12-27 08:32:00,2024-12-27 14:32:00,6.0,80.0,5.0,0,300.09
15490,560,8,Line Repair,Medium,Web,Closed,2024-05-19 20:40:00,2024-05-20 14:40:00,18.0,163.0,5.0,0,276.47
15491,4743,2,Billing,Medium,Phone,Closed,2024-06-19 14:15:00,2024-06-22 16:15:00,74.0,,4.0,0,15.0
15492,4403,3,Outage,Low,Phone,Pending,2024-04-04 04:23:00,,,23.0,,0,320.86
15493,5389,2,Inspection,Medium,Field Report,Closed,2025-10-05 08:38:00,2025-10-08 19:38:00,83.0,122.0,3.0,0,366.07
15494,2677,6,Billing,Low,Web,In Progress,2024-03-04 05:48:00,,,,,0,104.91
15495,2680,8,Outage,Low,Web,Open,2024-07-13 14:22:00,,,95.0,,0,371.62
15496,2455,5,Outage,Low,Phone,Closed,2024-07-21 10:19:00,2024-07-22 01:19:00,15.0,120.0,5.0,0,233.65
15497,2666,5,Outage,High,Phone,Closed,2024-10-23 02:43:00,2024-10-23 10:43:00,8.0,158.0,3.0,0,328.66
15498,1257,1,Line Repair,Low,Field Report,Pending,2024-07-10 12:26:00,,,93.0,,0,267.44
15499,3387,3,Vegetation,Medium,Mobile App,Closed,2024-06-08 08:39:00,2024-06-11 07:39:00,71.0,150.0,4.0,0,482.0
15500,390,6,Outage,Low,Phone,Pending,2025-05-08 16:59:00,,,170.0,,0,422.43
15501,5160,5,Vegetation,Low,Phone,Closed,2024-12-16 17:09:00,2024-12-23 15:09:00,166.0,87.0,4.0,0,467.43
15502,5056,2,Outage,Medium,Mobile App,Closed,2024-05-29 23:58:00,2024-05-30 09:58:00,10.0,99.0,5.0,0,265.2
15503,2380,5,Outage,Low,Field Report,Closed,2024-04-13 00:41:00,2024-04-13 09:41:00,9.0,31.0,3.0,0,240.12
15504,2900,6,Line Repair,Medium,Field Report,Closed,2024-01-29 07:35:00,2024-01-29 15:35:00,8.0,54.0,4.0,0,426.84
15505,2432,5,Line Repair,Low,Mobile App,In Progress,2024-07-25 02:02:00,,,50.0,,1,225.32
15506,3065,7,Meter,Low,Web,Closed,2025-07-18 23:40:00,2025-07-20 19:40:00,44.0,143.0,5.0,0,319.23
15507,2353,8,Billing,Low,Phone,Closed,2024-07-19 23:20:00,2024-07-22 05:20:00,54.0,,3.0,1,81.95
15508,3862,8,Streetlight,,Web,In Progress,2025-09-16 01:03:00,,,174.0,,0,342.23
15509,4362,4,Inspection,Medium,Web,Closed,2025-01-03 00:57:00,2025-01-06 08:57:00,80.0,153.0,4.0,1,366.63
15510,97,2,Meter,High,Phone,Closed,2024-07-18 01:36:00,2024-07-19 13:36:00,36.0,40.0,3.0,0,519.74
15511,4929,6,Outage,Low,Field Report,Closed,2025-12-08 09:36:00,2025-12-08 19:36:00,10.0,93.0,4.0,0,247.76
15512,4911,1,Meter,Medium,Field Report,Closed,2024-01-28 23:03:00,2024-01-30 15:03:00,40.0,2.0,4.0,0,499.32
15513,3900,3,Billing,High,Field Report,Closed,2026-01-03 12:56:00,2026-01-04 18:56:00,30.0,,5.0,0,146.14
15514,5338,8,Billing,Medium,Web,Closed,2024-10-28 22:53:00,2024-11-03 06:53:00,128.0,,3.0,0,163.4
15515,3551,8,Outage,High,Phone,Closed,2025-08-22 15:35:00,2025-08-22 17:35:00,2.0,149.0,4.0,0,441.89
15516,3159,2,Line Repair,Critical,Phone,Closed,2025-09-08 23:19:00,2025-09-09 13:19:00,14.0,140.0,5.0,0,323.85
15517,72,3,Streetlight,Low,Web,Closed,2024-10-19 08:29:00,2024-10-23 08:29:00,96.0,171.0,5.0,0,356.78
15518,4790,3,Inspection,Medium,Mobile App,Closed,2024-05-25 00:00:00,2024-05-28 20:00:00,92.0,147.0,4.0,1,446.34
15519,5563,5,Outage,Low,Mobile App,Closed,2024-04-13 10:42:00,2024-04-14 10:42:00,24.0,120.0,4.0,0,419.96
15520,2271,1,Billing,High,Mobile App,Closed,2024-03-06 12:30:00,2024-03-08 16:30:00,52.0,,5.0,0,116.3
15521,518,7,Outage,Medium,Phone,In Progress,2024-03-09 07:46:00,,,84.0,,0,265.86
15522,3737,5,Inspection,Low,Phone,Open,2025-06-18 13:46:00,,,58.0,,0,360.03
15523,1997,4,Streetlight,Medium,Phone,Escalated,2024-07-04 08:55:00,,,145.0,,0,263.02
15524,5771,4,Outage,High,Web,Closed,2025-04-20 04:27:00,2025-04-20 12:27:00,8.0,134.0,4.0,0,359.85
15525,4688,4,Line Repair,High,Mobile App,Closed,2025-03-13 14:02:00,2025-03-14 06:02:00,16.0,70.0,3.0,0,463.77
15526,5412,4,Line Repair,Low,Phone,Open,2025-09-13 09:58:00,,,147.0,,0,272.73
15527,3343,7,Meter,Critical,Web,Closed,2025-06-24 16:51:00,2025-06-25 03:51:00,11.0,87.0,5.0,0,387.43
15528,1701,3,Line Repair,Low,Mobile App,Closed,2025-04-30 12:33:00,2025-05-01 04:33:00,16.0,5.0,3.0,0,406.23
15529,5137,8,Line Repair,High,Field Report,Closed,2025-10-27 15:31:00,2025-10-28 11:31:00,20.0,93.0,4.0,1,323.77
15530,5351,8,Inspection,Low,Mobile App,Closed,2024-12-27 04:52:00,2025-01-02 00:52:00,140.0,55.0,4.0,0,273.08
15531,3039,4,Outage,High,Mobile App,Closed,2024-02-19 18:31:00,2024-02-20 09:31:00,15.0,47.0,4.0,0,279.37
15532,1814,2,Streetlight,Medium,Web,Closed,2025-11-29 22:31:00,2025-12-02 16:31:00,66.0,57.0,4.0,0,318.51
15533,2659,5,Vegetation,Medium,Web,Escalated,2025-08-15 11:56:00,,,44.0,,0,266.43
15534,3707,7,Streetlight,Medium,Phone,Closed,2025-03-18 05:42:00,2025-03-21 19:42:00,86.0,154.0,4.0,0,205.15
15535,2787,3,Streetlight,Low,Field Report,Open,2024-07-17 05:59:00,,,119.0,,0,294.57
15536,4385,1,Outage,High,Field Report,Closed,2026-02-13 15:28:00,2026-02-13 16:28:00,1.0,128.0,4.0,0,443.31
15537,4310,1,Meter,Medium,Phone,Closed,2024-01-10 18:17:00,2024-01-12 07:17:00,37.0,174.0,5.0,0,350.76
15538,556,7,Streetlight,Medium,Phone,Closed,2024-09-23 19:50:00,2024-09-25 18:50:00,47.0,129.0,3.0,0,234.55
15539,4187,3,Outage,High,Web,Closed,2024-09-19 12:37:00,2024-09-19 22:37:00,10.0,149.0,5.0,0,324.95
15540,2546,7,Meter,Critical,Phone,Closed,2024-09-30 10:21:00,2024-09-30 15:21:00,5.0,10.0,4.0,0,268.57
15541,2375,2,Billing,Medium,Field Report,Escalated,2024-05-24 16:00:00,,,,,0,15.0
15542,895,6,Line Repair,Medium,Phone,Escalated,2024-05-07 07:10:00,,,78.0,,0,338.18
15543,3257,2,Vegetation,Medium,Web,Closed,2024-11-11 15:36:00,2024-11-12 19:36:00,28.0,93.0,5.0,0,320.69
15544,55,2,Billing,High,Phone,Closed,2024-06-11 02:12:00,2024-06-12 12:12:00,34.0,,4.0,0,115.44
15545,5116,2,Meter,Low,Phone,Closed,2025-12-01 15:06:00,2025-12-04 11:06:00,68.0,150.0,3.0,0,337.2
15546,3798,7,Outage,Critical,Phone,Escalated,2025-02-19 03:03:00,,,108.0,,1,328.61
15547,711,4,Inspection,Medium,Phone,Closed,2025-11-25 07:18:00,2025-11-30 11:18:00,124.0,84.0,3.0,1,318.43
15548,5548,5,Inspection,Medium,Mobile App,Closed,2025-02-16 05:41:00,2025-02-17 07:41:00,26.0,32.0,4.0,0,391.96
15549,5967,4,Inspection,Medium,Web,Closed,2024-07-10 18:46:00,2024-07-13 23:46:00,77.0,2.0,4.0,0,157.02
15550,4321,5,Inspection,Low,Phone,Closed,2024-05-04 09:35:00,2024-05-06 16:35:00,55.0,161.0,5.0,0,429.11
15551,1069,3,Meter,Low,Mobile App,In Progress,2024-04-09 15:52:00,,,95.0,,0,364.61
15552,5706,6,Streetlight,Low,Field Report,Closed,2024-02-22 15:30:00,2024-02-24 14:30:00,47.0,32.0,5.0,0,285.28
15553,2,4,Billing,Low,Web,Open,2025-01-26 15:59:00,,,,,1,15.0
15554,4015,3,Streetlight,Medium,Field Report,Pending,2025-06-24 23:30:00,,,46.0,,0,462.36
15555,5173,8,Inspection,Medium,Mobile App,In Progress,2024-06-27 05:20:00,,,171.0,,1,417.44
15556,321,8,Billing,Medium,Web,Pending,2024-11-10 23:46:00,,,,,0,38.83
15557,1523,4,Billing,Medium,Phone,Open,2024-10-08 23:53:00,,,,,0,207.45
15558,1510,3,Inspection,High,Web,Closed,2025-03-19 03:27:00,2025-03-20 15:27:00,36.0,158.0,4.0,0,452.97
15559,2004,2,Line Repair,Low,Field Report,Closed,2025-05-31 06:15:00,2025-06-01 02:15:00,20.0,78.0,3.0,0,318.0
15560,412,7,Vegetation,Low,Web,Closed,2025-11-18 05:13:00,2025-11-26 06:13:00,193.0,167.0,3.0,0,441.35
15561,4536,8,Outage,High,Phone,Closed,2024-04-11 22:37:00,2024-04-12 05:37:00,7.0,101.0,5.0,0,552.09
15562,2298,8,Streetlight,Medium,Web,Closed,2024-02-13 15:24:00,2024-02-17 18:24:00,99.0,65.0,3.0,0,133.71
15563,5059,4,Billing,Medium,Mobile App,Closed,2024-07-10 02:45:00,2024-07-12 07:45:00,53.0,,5.0,0,165.09
15564,3967,6,Vegetation,High,Field Report,Closed,2025-12-29 23:31:00,2025-12-31 11:31:00,36.0,150.0,3.0,0,433.68
15565,221,1,Streetlight,High,Web,Closed,2025-07-06 01:48:00,2025-07-09 23:48:00,94.0,28.0,3.0,1,424.27
15566,2278,5,Billing,Low,Mobile App,Closed,2025-01-07 01:28:00,2025-01-17 12:28:00,251.0,,4.0,0,104.75
15567,2559,6,Line Repair,Medium,Phone,Pending,2024-10-26 00:16:00,,,81.0,,0,324.41
15568,784,7,Inspection,Critical,Web,Escalated,2025-07-05 19:29:00,,,159.0,,1,313.64
15569,2344,3,Inspection,Critical,Mobile App,Closed,2024-11-24 14:36:00,2024-11-25 10:36:00,20.0,111.0,3.0,0,328.8
15570,2850,1,Outage,Low,Web,Pending,2024-08-07 23:22:00,,,179.0,,0,381.15
15571,304,8,Billing,Medium,Web,Closed,2025-03-03 09:56:00,2025-03-04 11:56:00,26.0,,5.0,0,41.59
15572,2550,3,Vegetation,Medium,Web,Closed,2024-12-02 10:34:00,2024-12-09 02:34:00,160.0,112.0,5.0,0,398.21
15573,3303,7,Line Repair,Critical,Field Report,Pending,2024-04-24 07:29:00,,,42.0,,0,293.49
15574,101,6,Inspection,Medium,Phone,Escalated,2025-09-23 15:59:00,,,17.0,,0,280.6
15575,1242,6,Outage,High,Web,Closed,2024-05-01 18:00:00,2024-05-02 08:00:00,14.0,60.0,4.0,0,290.79
15576,4810,1,Billing,Medium,Field Report,Closed,2024-06-25 03:57:00,2024-06-26 16:57:00,37.0,,4.0,1,167.94
15577,970,3,Vegetation,Critical,Phone,Closed,2024-04-24 14:53:00,2024-04-25 02:53:00,12.0,149.0,4.0,0,388.12
15578,2041,4,Billing,Medium,Web,Closed,2024-11-14 07:50:00,2024-11-15 06:50:00,23.0,,3.0,0,115.71
15579,2876,7,Streetlight,Critical,Phone,Pending,2024-08-01 01:33:00,,,35.0,,0,458.25
15580,4126,6,Streetlight,Low,Web,Closed,2025-06-12 10:33:00,2025-06-14 19:33:00,57.0,106.0,5.0,1,321.23
15581,1248,2,Outage,Critical,Phone,Pending,2026-02-17 10:36:00,,,59.0,,1,358.46
15582,837,8,Vegetation,Critical,Field Report,Closed,2025-07-02 21:47:00,2025-07-04 15:47:00,42.0,125.0,4.0,0,314.18
15583,1437,6,Line Repair,Low,Mobile App,Closed,2025-07-06 11:10:00,2025-07-07 01:10:00,14.0,19.0,4.0,0,434.0
15584,2972,2,Billing,Low,Field Report,Closed,2024-06-09 02:36:00,2024-06-14 03:36:00,121.0,,3.0,0,85.54
15585,2767,4,Meter,Low,Phone,Closed,2024-01-24 21:37:00,2024-01-28 20:37:00,95.0,36.0,4.0,0,353.07
15586,3413,6,Inspection,Low,Web,Closed,2025-02-19 19:22:00,2025-02-23 07:22:00,84.0,73.0,4.0,0,375.73
15587,3861,1,Streetlight,Low,Web,In Progress,2025-10-30 00:24:00,,,71.0,,1,429.3
15588,3097,3,Line Repair,Critical,Field Report,Closed,2025-07-16 11:41:00,2025-07-16 14:41:00,3.0,12.0,5.0,0,269.36
15589,5986,2,Billing,Medium,Web,Closed,2026-02-18 15:41:00,2026-02-21 14:41:00,71.0,,4.0,1,77.13
15590,4803,7,Billing,Low,Mobile App,Closed,2025-09-09 04:09:00,2025-09-14 17:09:00,133.0,,5.0,0,114.69
15591,4659,2,Outage,Medium,Field Report,In Progress,2024-05-12 19:01:00,,,177.0,,0,438.18
15592,3754,5,Vegetation,Medium,Mobile App,Closed,2024-07-05 13:27:00,2024-07-07 23:27:00,58.0,72.0,2.0,0,359.62
15593,5444,5,Meter,Low,Mobile App,Closed,2025-03-09 07:19:00,2025-03-13 19:19:00,108.0,66.0,4.0,0,491.66
15594,2370,1,Billing,Critical,Phone,Closed,2026-01-15 15:11:00,2026-01-16 04:11:00,13.0,,4.0,0,111.64
15595,2143,3,Meter,High,Phone,In Progress,2025-08-16 14:03:00,,,177.0,,0,419.07
15596,4462,2,Streetlight,Low,Web,Closed,2024-04-10 02:12:00,2024-04-17 16:12:00,182.0,43.0,5.0,0,499.99
